fold_id,test_date,feature,gain,gain_share,split_count
16,2021-04-30,tech__dollar_volume_change_20d_60d_sector_neutral,3.8589699268341064,0.0068528446698937805,1
16,2021-04-30,tech__amihud_illiquidity_20d_sector_neutral,127.28049278259277,0.2260275314615431,11
16,2021-04-30,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
17,2021-05-28,tech__momentum_12_1_sector_neutral,24.55947995185852,0.043613271021661425,4
17,2021-05-28,tech__momentum_6_1_sector_neutral,71.80498933792114,0.12751289794575957,6
17,2021-05-28,tech__return_3m_sector_neutral,9.210959911346436,0.01635702758245134,2
17,2021-05-28,tech__return_1m_sector_neutral,20.084889769554138,0.03566719420267982,4
17,2021-05-28,tech__return_1w_sector_neutral,2.5808401107788086,0.00458311330026567,1
17,2021-05-28,tech__reversal_1m_sector_neutral,3.2742300033569336,0.005814450501540651,1
17,2021-05-28,tech__volatility_20d_sector_neutral,4.508769989013672,0.00800677408034065,1
17,2021-05-28,tech__volatility_60d_sector_neutral,57.92831039428711,0.102870382679328,4
17,2021-05-28,tech__downside_volatility_60d_sector_neutral,7.371660232543945,0.013090758282819963,1
17,2021-05-28,tech__beta_60d_market_sector_neutral,7.460299968719482,0.013248166698824297,1
17,2021-05-28,tech__max_drawdown_126d_sector_neutral,27.381189823150635,0.048624126202731634,3
17,2021-05-28,tech__distance_sma_50d_sector_neutral,7.201880216598511,0.01278925915238215,2
17,2021-05-28,tech__distance_sma_200d_sector_neutral,9.334919929504395,0.016577158541183797,1
17,2021-05-28,tech__sma_50_200_spread_sector_neutral,45.720139026641846,0.08119084029570729,5
17,2021-05-28,tech__positive_day_ratio_60d_sector_neutral,2.302999973297119,0.004089718601337299,1
17,2021-05-28,tech__average_dollar_volume_20d_sector_neutral,131.2544002532959,0.23308448477954954,11
17,2021-05-28,tech__dollar_volume_change_20d_60d_sector_neutral,3.8589699268341064,0.0068528446698937805,1
17,2021-05-28,tech__amihud_illiquidity_20d_sector_neutral,127.28049278259277,0.2260275314615431,11
17,2021-05-28,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
18,2021-06-30,tech__momentum_12_1_sector_neutral,23.263630151748657,0.023812272020346956,5
18,2021-06-30,tech__momentum_6_1_sector_neutral,127.81724047660828,0.13083164060232955,14
18,2021-06-30,tech__return_3m_sector_neutral,26.107149839401245,0.026722852349208737,4
18,2021-06-30,tech__return_1m_sector_neutral,15.428420066833496,0.01579227889539,3
18,2021-06-30,tech__return_1w_sector_neutral,3.436429977416992,0.0035174736215868403,1
18,2021-06-30,tech__reversal_1m_sector_neutral,0.0,0.0,0
18,2021-06-30,tech__volatility_20d_sector_neutral,6.388479948043823,0.006539143776231191,2
18,2021-06-30,tech__volatility_60d_sector_neutral,88.5546202659607,0.0906430635578636,7
18,2021-06-30,tech__downside_volatility_60d_sector_neutral,6.543270111083984,0.00669758446000853,1
18,2021-06-30,tech__beta_60d_market_sector_neutral,28.609599828720093,0.029284319303174027,6
18,2021-06-30,tech__max_drawdown_126d_sector_neutral,46.527639389038086,0.04762493206646448,4
18,2021-06-30,tech__distance_sma_50d_sector_neutral,27.46234965324402,0.028110012753610282,5
18,2021-06-30,tech__distance_sma_200d_sector_neutral,31.197030544281006,0.03193277114112186,3
18,2021-06-30,tech__sma_50_200_spread_sector_neutral,113.05506920814514,0.11572132309974617,14
18,2021-06-30,tech__positive_day_ratio_60d_sector_neutral,4.840680122375488,0.004954841144120717,2
18,2021-06-30,tech__average_dollar_volume_20d_sector_neutral,223.35212182998657,0.2286195854492441,23
18,2021-06-30,tech__dollar_volume_change_20d_60d_sector_neutral,12.85122013092041,0.01315429911646155,3
18,2021-06-30,tech__amihud_illiquidity_20d_sector_neutral,191.5247493982315,0.1960416066430914,20
18,2021-06-30,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
19,2021-07-30,tech__momentum_12_1_sector_neutral,8.868659853935242,0.01993625195477142,3
19,2021-07-30,tech__momentum_6_1_sector_neutral,4.014043033123016,0.00902334451694258,2
19,2021-07-30,tech__return_3m_sector_neutral,12.255129933357239,0.02754884752756186,3
19,2021-07-30,tech__return_1m_sector_neutral,13.133619546890259,0.029523643106994613,3
19,2021-07-30,tech__return_1w_sector_neutral,34.17236089706421,0.07681755845342915,7
19,2021-07-30,tech__reversal_1m_sector_neutral,0.0,0.0,0
19,2021-07-30,tech__volatility_20d_sector_neutral,12.316853910684586,0.027687599580737354,5
19,2021-07-30,tech__volatility_60d_sector_neutral,35.348888516426086,0.07946232682177941,5
19,2021-07-30,tech__downside_volatility_60d_sector_neutral,0.09340450167655945,0.00020996810226152528,1
19,2021-07-30,tech__beta_60d_market_sector_neutral,19.50879567861557,0.04385468293842131,5
19,2021-07-30,tech__max_drawdown_126d_sector_neutral,17.049442321062088,0.038326193968326996,3
19,2021-07-30,tech__distance_sma_50d_sector_neutral,9.641309976577759,0.02167312627079914,2
19,2021-07-30,tech__distance_sma_200d_sector_neutral,0.0,0.0,0
19,2021-07-30,tech__sma_50_200_spread_sector_neutral,76.38421094417572,0.17170743943616076,8
19,2021-07-30,tech__positive_day_ratio_60d_sector_neutral,8.755011230707169,0.019680776198083966,4
19,2021-07-30,tech__average_dollar_volume_20d_sector_neutral,90.08615696430206,0.20250864870868754,7
19,2021-07-30,tech__dollar_volume_change_20d_60d_sector_neutral,4.037169933319092,0.00907533249673157,1
19,2021-07-30,tech__amihud_illiquidity_20d_sector_neutral,99.1858542561531,0.22296425991831081,13
19,2021-07-30,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
20,2021-08-31,tech__momentum_12_1_sector_neutral,13.835139989852905,0.01657808172561755,3
20,2021-08-31,tech__momentum_6_1_sector_neutral,114.53173971176147,0.13723869382682882,10
20,2021-08-31,tech__return_3m_sector_neutral,25.203529834747314,0.030200357761535266,3
20,2021-08-31,tech__return_1m_sector_neutral,15.708789825439453,0.01882319960099323,2
20,2021-08-31,tech__return_1w_sector_neutral,0.0,0.0,0
20,2021-08-31,tech__reversal_1m_sector_neutral,8.344409704208374,0.00999876445990868,2
20,2021-08-31,tech__volatility_20d_sector_neutral,6.207970142364502,0.007438756416327849,1
20,2021-08-31,tech__volatility_60d_sector_neutral,45.768539905548096,0.05484256722901663,6
20,2021-08-31,tech__downside_volatility_60d_sector_neutral,12.78888988494873,0.0153244030669803,2
20,2021-08-31,tech__beta_60d_market_sector_neutral,33.11351037025452,0.03967856353768633,6
20,2021-08-31,tech__max_drawdown_126d_sector_neutral,77.60837912559509,0.09299494278196353,8
20,2021-08-31,tech__distance_sma_50d_sector_neutral,6.081959962844849,0.007287763578100792,2
20,2021-08-31,tech__distance_sma_200d_sector_neutral,9.69126033782959,0.011612640423053863,1
20,2021-08-31,tech__sma_50_200_spread_sector_neutral,104.17526006698608,0.12482894834780195,11
20,2021-08-31,tech__positive_day_ratio_60d_sector_neutral,2.1460700035095215,0.0025715478074794275,1
20,2021-08-31,tech__average_dollar_volume_20d_sector_neutral,184.91380190849304,0.2215746369376812,18
20,2021-08-31,tech__dollar_volume_change_20d_60d_sector_neutral,9.28786039352417,0.011129262788298473,2
20,2021-08-31,tech__amihud_illiquidity_20d_sector_neutral,165.13697052001953,0.1978768697107261,16
20,2021-08-31,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__momentum_12_1_sector_neutral,3.1713900566101074,0.013754366846551963,1
21,2021-09-30,tech__momentum_6_1_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__return_3m_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__return_1m_sector_neutral,10.93759036064148,0.047436495527887895,2
21,2021-09-30,tech__return_1w_sector_neutral,10.646499633789062,0.04617403062407937,1
21,2021-09-30,tech__reversal_1m_sector_neutral,8.35595989227295,0.036239924973545015,1
21,2021-09-30,tech__volatility_20d_sector_neutral,7.8587799072265625,0.03408364782660814,1
21,2021-09-30,tech__volatility_60d_sector_neutral,3.5773000717163086,0.015514804747535936,1
21,2021-09-30,tech__downside_volatility_60d_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__beta_60d_market_sector_neutral,7.419970273971558,0.0321805237819923,2
21,2021-09-30,tech__max_drawdown_126d_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__distance_sma_50d_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__distance_sma_200d_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__sma_50_200_spread_sector_neutral,0.0,0.0,0
21,2021-09-30,tech__positive_day_ratio_60d_sector_neutral,2.0577199459075928,0.008924362660622303,1
21,2021-09-30,tech__average_dollar_volume_20d_sector_neutral,103.8633804321289,0.4504570585409127,7
21,2021-09-30,tech__dollar_volume_change_20d_60d_sector_neutral,7.115530014038086,0.03086016175044186,1
21,2021-09-30,tech__amihud_illiquidity_20d_sector_neutral,65.56920146942139,0.2843746227198225,4
21,2021-09-30,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
22,2021-10-29,tech__momentum_12_1_sector_neutral,14.681690216064453,0.011499370429303992,2
22,2021-10-29,tech__momentum_6_1_sector_neutral,115.56338047981262,0.09051451846776451,18
22,2021-10-29,tech__return_3m_sector_neutral,36.90257012844086,0.02890377861507977,9
22,2021-10-29,tech__return_1m_sector_neutral,25.86388212442398,0.020257773928724854,7
22,2021-10-29,tech__return_1w_sector_neutral,22.067233681678772,0.01728406543941234,7
22,2021-10-29,tech__reversal_1m_sector_neutral,22.191331923007965,0.01738126485076541,6
22,2021-10-29,tech__volatility_20d_sector_neutral,10.698209762573242,0.008379326574784744,4
22,2021-10-29,tech__volatility_60d_sector_neutral,74.10709857940674,0.05804406478166251,9
22,2021-10-29,tech__downside_volatility_60d_sector_neutral,13.943360090255737,0.010921076548228974,6
22,2021-10-29,tech__beta_60d_market_sector_neutral,43.94632053375244,0.034420765687427246,12
22,2021-10-29,tech__max_drawdown_126d_sector_neutral,84.27134943008423,0.06600517034568114,18
22,2021-10-29,tech__distance_sma_50d_sector_neutral,12.250290155410767,0.009594986836691743,4
22,2021-10-29,tech__distance_sma_200d_sector_neutral,12.806919932365417,0.010030964704565474,4
22,2021-10-29,tech__sma_50_200_spread_sector_neutral,219.64162230491638,0.1720333517059153,23
22,2021-10-29,tech__positive_day_ratio_60d_sector_neutral,8.122359871864319,0.006361803276879049,3
22,2021-10-29,tech__average_dollar_volume_20d_sector_neutral,277.0277910232544,0.21698082041688493,42
22,2021-10-29,tech__dollar_volume_change_20d_60d_sector_neutral,18.603650212287903,0.014571228651468182,6
22,2021-10-29,tech__amihud_illiquidity_20d_sector_neutral,264.0495494008064,0.20681566873875984,40
22,2021-10-29,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
23,2021-11-30,tech__momentum_12_1_sector_neutral,0.0,0.0,0
23,2021-11-30,tech__momentum_6_1_sector_neutral,77.35123062133789,0.1290025408495881,7
23,2021-11-30,tech__return_3m_sector_neutral,15.334290027618408,0.025573767344065818,2
23,2021-11-30,tech__return_1m_sector_neutral,7.950140118598938,0.013258848853098824,2
23,2021-11-30,tech__return_1w_sector_neutral,0.0,0.0,0
23,2021-11-30,tech__reversal_1m_sector_neutral,0.0,0.0,0
23,2021-11-30,tech__volatility_20d_sector_neutral,15.31294059753418,0.025538161824871966,2
23,2021-11-30,tech__volatility_60d_sector_neutral,69.8653302192688,0.11651792793966147,4
23,2021-11-30,tech__downside_volatility_60d_sector_neutral,0.0,0.0,0
23,2021-11-30,tech__beta_60d_market_sector_neutral,8.881479978561401,0.014812091217371105,2
23,2021-11-30,tech__max_drawdown_126d_sector_neutral,10.299870014190674,0.017177611675702878,2
23,2021-11-30,tech__distance_sma_50d_sector_neutral,0.0,0.0,0
23,2021-11-30,tech__distance_sma_200d_sector_neutral,11.224599838256836,0.018719830150388913,1
23,2021-11-30,tech__sma_50_200_spread_sector_neutral,40.07275080680847,0.06683134361775278,8
23,2021-11-30,tech__positive_day_ratio_60d_sector_neutral,2.2054998874664307,0.003678223178108877,1
23,2021-11-30,tech__average_dollar_volume_20d_sector_neutral,156.83901929855347,0.2615683271144966,9
23,2021-11-30,tech__dollar_volume_change_20d_60d_sector_neutral,5.855160236358643,0.009764945450827466,1
23,2021-11-30,tech__amihud_illiquidity_20d_sector_neutral,178.41782093048096,0.2975563807840652,15
23,2021-11-30,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
24,2021-12-31,tech__momentum_12_1_sector_neutral,44.34705287218094,0.02336542576513567,24
24,2021-12-31,tech__momentum_6_1_sector_neutral,248.14434558153152,0.1307414565390556,49
24,2021-12-31,tech__return_3m_sector_neutral,42.34207370877266,0.02230904910041603,17
24,2021-12-31,tech__return_1m_sector_neutral,41.951720491051674,0.022103381112576346,24
24,2021-12-31,tech__return_1w_sector_neutral,60.648857317864895,0.031954465553444264,30
24,2021-12-31,tech__reversal_1m_sector_neutral,26.894503980875015,0.01417008562139378,16
24,2021-12-31,tech__volatility_20d_sector_neutral,32.89210603386164,0.01733008197880206,23
24,2021-12-31,tech__volatility_60d_sector_neutral,230.59188345074654,0.12149347444441046,42
24,2021-12-31,tech__downside_volatility_60d_sector_neutral,37.55945363640785,0.019789198354397516,17
24,2021-12-31,tech__beta_60d_market_sector_neutral,76.3908204510808,0.040248538037737626,40
24,2021-12-31,tech__max_drawdown_126d_sector_neutral,91.74574589729309,0.04833868940984214,34
24,2021-12-31,tech__distance_sma_50d_sector_neutral,59.60078921914101,0.031402262965639346,30
24,2021-12-31,tech__distance_sma_200d_sector_neutral,36.17312169075012,0.01905877245088902,15
24,2021-12-31,tech__sma_50_200_spread_sector_neutral,97.73213893175125,0.05149277999734319,36
24,2021-12-31,tech__positive_day_ratio_60d_sector_neutral,21.576022922992706,0.011367902245208632,14
24,2021-12-31,tech__average_dollar_volume_20d_sector_neutral,334.0843097381294,0.17602121523118391,69
24,2021-12-31,tech__dollar_volume_change_20d_60d_sector_neutral,39.599775075912476,0.02086419603844126,20
24,2021-12-31,tech__amihud_illiquidity_20d_sector_neutral,375.7028000578284,0.19794902515408314,71
24,2021-12-31,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
25,2022-01-31,tech__momentum_12_1_sector_neutral,44.34705287218094,0.02336542576513567,24
25,2022-01-31,tech__momentum_6_1_sector_neutral,248.14434558153152,0.1307414565390556,49
25,2022-01-31,tech__return_3m_sector_neutral,42.34207370877266,0.02230904910041603,17
25,2022-01-31,tech__return_1m_sector_neutral,41.951720491051674,0.022103381112576346,24
25,2022-01-31,tech__return_1w_sector_neutral,60.648857317864895,0.031954465553444264,30
25,2022-01-31,tech__reversal_1m_sector_neutral,26.894503980875015,0.01417008562139378,16
25,2022-01-31,tech__volatility_20d_sector_neutral,32.89210603386164,0.01733008197880206,23
25,2022-01-31,tech__volatility_60d_sector_neutral,230.59188345074654,0.12149347444441046,42
25,2022-01-31,tech__downside_volatility_60d_sector_neutral,37.55945363640785,0.019789198354397516,17
25,2022-01-31,tech__beta_60d_market_sector_neutral,76.3908204510808,0.040248538037737626,40
25,2022-01-31,tech__max_drawdown_126d_sector_neutral,91.74574589729309,0.04833868940984214,34
25,2022-01-31,tech__distance_sma_50d_sector_neutral,59.60078921914101,0.031402262965639346,30
25,2022-01-31,tech__distance_sma_200d_sector_neutral,36.17312169075012,0.01905877245088902,15
25,2022-01-31,tech__sma_50_200_spread_sector_neutral,97.73213893175125,0.05149277999734319,36
25,2022-01-31,tech__positive_day_ratio_60d_sector_neutral,21.576022922992706,0.011367902245208632,14
25,2022-01-31,tech__average_dollar_volume_20d_sector_neutral,334.0843097381294,0.17602121523118391,69
25,2022-01-31,tech__dollar_volume_change_20d_60d_sector_neutral,39.599775075912476,0.02086419603844126,20
25,2022-01-31,tech__amihud_illiquidity_20d_sector_neutral,375.7028000578284,0.19794902515408314,71
25,2022-01-31,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
26,2022-02-28,tech__momentum_12_1_sector_neutral,3.6000499725341797,0.0051067017600183754,1
26,2022-02-28,tech__momentum_6_1_sector_neutral,13.863619804382324,0.019665663586727517,2
26,2022-02-28,tech__return_3m_sector_neutral,9.129979848861694,0.01295095471419089,2
26,2022-02-28,tech__return_1m_sector_neutral,10.681100368499756,0.015151232473685545,2
26,2022-02-28,tech__return_1w_sector_neutral,13.469020366668701,0.019105920900251438,2
26,2022-02-28,tech__reversal_1m_sector_neutral,5.952340126037598,0.00844344551597071,1
26,2022-02-28,tech__volatility_20d_sector_neutral,12.184679985046387,0.01728407305443488,2
26,2022-02-28,tech__volatility_60d_sector_neutral,38.76949977874756,0.054994867922845886,3
26,2022-02-28,tech__downside_volatility_60d_sector_neutral,3.4241199493408203,0.004857143513345156,1
26,2022-02-28,tech__beta_60d_market_sector_neutral,50.30387997627258,0.07135648515171976,10
26,2022-02-28,tech__max_drawdown_126d_sector_neutral,133.08589839935303,0.1887834882223014,9
26,2022-02-28,tech__distance_sma_50d_sector_neutral,5.239500045776367,0.0074322757488135115,1
26,2022-02-28,tech__distance_sma_200d_sector_neutral,4.796639919281006,0.006804074861417538,1
26,2022-02-28,tech__sma_50_200_spread_sector_neutral,10.101210117340088,0.014328653179284804,2
26,2022-02-28,tech__positive_day_ratio_60d_sector_neutral,5.247390031814575,0.00744346776167312,2
26,2022-02-28,tech__average_dollar_volume_20d_sector_neutral,168.33220982551575,0.23878068325219123,19
26,2022-02-28,tech__dollar_volume_change_20d_60d_sector_neutral,11.539430141448975,0.016368780617638242,2
26,2022-02-28,tech__amihud_illiquidity_20d_sector_neutral,205.24520802497864,0.29114208776349,21
26,2022-02-28,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__momentum_12_1_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__momentum_6_1_sector_neutral,14.58715009689331,0.0626336682219513,2
27,2022-03-31,tech__return_3m_sector_neutral,5.27938985824585,0.022668413679113972,1
27,2022-03-31,tech__return_1m_sector_neutral,8.867919921875,0.03807668739377978,2
27,2022-03-31,tech__return_1w_sector_neutral,5.267380237579346,0.022616847294227218,1
27,2022-03-31,tech__reversal_1m_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__volatility_20d_sector_neutral,5.100190162658691,0.021898973849926836,1
27,2022-03-31,tech__volatility_60d_sector_neutral,2.8839099407196045,0.012382806594105622,1
27,2022-03-31,tech__downside_volatility_60d_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__beta_60d_market_sector_neutral,2.797600030899048,0.01201221287154438,1
27,2022-03-31,tech__max_drawdown_126d_sector_neutral,12.14866018295288,0.05216338669212407,2
27,2022-03-31,tech__distance_sma_50d_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__distance_sma_200d_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__sma_50_200_spread_sector_neutral,25.221959590911865,0.1082969489195207,2
27,2022-03-31,tech__positive_day_ratio_60d_sector_neutral,1.805649995803833,0.007753021118650946,1
27,2022-03-31,tech__average_dollar_volume_20d_sector_neutral,80.67528915405273,0.3464000343467421,4
27,2022-03-31,tech__dollar_volume_change_20d_60d_sector_neutral,0.0,0.0,0
27,2022-03-31,tech__amihud_illiquidity_20d_sector_neutral,68.26120901107788,0.2930969990183131,4
27,2022-03-31,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__momentum_12_1_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__momentum_6_1_sector_neutral,14.58715009689331,0.0626336682219513,2
28,2022-04-29,tech__return_3m_sector_neutral,5.27938985824585,0.022668413679113972,1
28,2022-04-29,tech__return_1m_sector_neutral,8.867919921875,0.03807668739377978,2
28,2022-04-29,tech__return_1w_sector_neutral,5.267380237579346,0.022616847294227218,1
28,2022-04-29,tech__reversal_1m_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__volatility_20d_sector_neutral,5.100190162658691,0.021898973849926836,1
28,2022-04-29,tech__volatility_60d_sector_neutral,2.8839099407196045,0.012382806594105622,1
28,2022-04-29,tech__downside_volatility_60d_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__beta_60d_market_sector_neutral,2.797600030899048,0.01201221287154438,1
28,2022-04-29,tech__max_drawdown_126d_sector_neutral,12.14866018295288,0.05216338669212407,2
28,2022-04-29,tech__distance_sma_50d_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__distance_sma_200d_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__sma_50_200_spread_sector_neutral,25.221959590911865,0.1082969489195207,2
28,2022-04-29,tech__positive_day_ratio_60d_sector_neutral,1.805649995803833,0.007753021118650946,1
28,2022-04-29,tech__average_dollar_volume_20d_sector_neutral,80.67528915405273,0.3464000343467421,4
28,2022-04-29,tech__dollar_volume_change_20d_60d_sector_neutral,0.0,0.0,0
28,2022-04-29,tech__amihud_illiquidity_20d_sector_neutral,68.26120901107788,0.2930969990183131,4
28,2022-04-29,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
29,2022-05-31,tech__momentum_12_1_sector_neutral,44.923243939876556,0.028359971193923184,14
29,2022-05-31,tech__momentum_6_1_sector_neutral,98.23331326246262,0.062014531678424634,26
29,2022-05-31,tech__return_3m_sector_neutral,44.513400077819824,0.028101237427112152,13
29,2022-05-31,tech__return_1m_sector_neutral,42.60282212495804,0.026895092657615485,15
29,2022-05-31,tech__return_1w_sector_neutral,25.149152100086212,0.015876619018532916,10
29,2022-05-31,tech__reversal_1m_sector_neutral,40.73143947124481,0.025713691817036286,14
29,2022-05-31,tech__volatility_20d_sector_neutral,27.43531024456024,0.017319866955142513,8
29,2022-05-31,tech__volatility_60d_sector_neutral,195.78690493106842,0.12359995621473223,17
29,2022-05-31,tech__downside_volatility_60d_sector_neutral,43.11210197210312,0.02721660020088218,18
29,2022-05-31,tech__beta_60d_market_sector_neutral,88.56430065631866,0.055910499668828044,20
29,2022-05-31,tech__max_drawdown_126d_sector_neutral,56.4134833663702,0.0356137407476705,15
29,2022-05-31,tech__distance_sma_50d_sector_neutral,43.153239727020264,0.027242570398982615,13
29,2022-05-31,tech__distance_sma_200d_sector_neutral,16.11263817548752,0.010171882402938258,6
29,2022-05-31,tech__sma_50_200_spread_sector_neutral,168.45950990915298,0.10634821596499168,30
29,2022-05-31,tech__positive_day_ratio_60d_sector_neutral,19.311198711395264,0.012191128492596591,9
29,2022-05-31,tech__average_dollar_volume_20d_sector_neutral,268.77670311927795,0.1696782976817527,32
29,2022-05-31,tech__dollar_volume_change_20d_60d_sector_neutral,33.28869503736496,0.021015099301521147,14
29,2022-05-31,tech__amihud_illiquidity_20d_sector_neutral,327.46955198049545,0.20673099817731688,40
29,2022-05-31,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
30,2022-06-30,tech__momentum_12_1_sector_neutral,10.756910890340805,0.016705131932931338,7
30,2022-06-30,tech__momentum_6_1_sector_neutral,60.673659801483154,0.09422421568516466,5
30,2022-06-30,tech__return_3m_sector_neutral,9.33175015449524,0.014491903770995768,4
30,2022-06-30,tech__return_1m_sector_neutral,9.684228241443634,0.015039290749094424,3
30,2022-06-30,tech__return_1w_sector_neutral,24.084360241889954,0.03740222629549652,7
30,2022-06-30,tech__reversal_1m_sector_neutral,25.646719574928284,0.039828519406141134,5
30,2022-06-30,tech__volatility_20d_sector_neutral,8.560269832611084,0.013293819981688963,2
30,2022-06-30,tech__volatility_60d_sector_neutral,36.93162941932678,0.05735361650173861,6
30,2022-06-30,tech__downside_volatility_60d_sector_neutral,15.770600318908691,0.024491228167137113,4
30,2022-06-30,tech__beta_60d_market_sector_neutral,17.291779816150665,0.026853570335269757,7
30,2022-06-30,tech__max_drawdown_126d_sector_neutral,34.05767595767975,0.05289046046787866,9
30,2022-06-30,tech__distance_sma_50d_sector_neutral,5.8144601583480835,0.00902966707209566,2
30,2022-06-30,tech__distance_sma_200d_sector_neutral,5.400020003318787,0.008386055022256545,2
30,2022-06-30,tech__sma_50_200_spread_sector_neutral,37.92841562628746,0.05890159298550372,4
30,2022-06-30,tech__positive_day_ratio_60d_sector_neutral,10.277589797973633,0.01596076190255204,3
30,2022-06-30,tech__average_dollar_volume_20d_sector_neutral,144.0736997127533,0.2237417587913869,15
30,2022-06-30,tech__dollar_volume_change_20d_60d_sector_neutral,16.42718005180359,0.02551087508755058,5
30,2022-06-30,tech__amihud_illiquidity_20d_sector_neutral,171.21757090091705,0.2658953058451176,16
30,2022-06-30,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
31,2022-07-29,tech__momentum_12_1_sector_neutral,10.756910890340805,0.016705131932931338,7
31,2022-07-29,tech__momentum_6_1_sector_neutral,60.673659801483154,0.09422421568516466,5
31,2022-07-29,tech__return_3m_sector_neutral,9.33175015449524,0.014491903770995768,4
31,2022-07-29,tech__return_1m_sector_neutral,9.684228241443634,0.015039290749094424,3
31,2022-07-29,tech__return_1w_sector_neutral,24.084360241889954,0.03740222629549652,7
31,2022-07-29,tech__reversal_1m_sector_neutral,25.646719574928284,0.039828519406141134,5
31,2022-07-29,tech__volatility_20d_sector_neutral,8.560269832611084,0.013293819981688963,2
31,2022-07-29,tech__volatility_60d_sector_neutral,36.93162941932678,0.05735361650173861,6
31,2022-07-29,tech__downside_volatility_60d_sector_neutral,15.770600318908691,0.024491228167137113,4
31,2022-07-29,tech__beta_60d_market_sector_neutral,17.291779816150665,0.026853570335269757,7
31,2022-07-29,tech__max_drawdown_126d_sector_neutral,34.05767595767975,0.05289046046787866,9
31,2022-07-29,tech__distance_sma_50d_sector_neutral,5.8144601583480835,0.00902966707209566,2
31,2022-07-29,tech__distance_sma_200d_sector_neutral,5.400020003318787,0.008386055022256545,2
31,2022-07-29,tech__sma_50_200_spread_sector_neutral,37.92841562628746,0.05890159298550372,4
31,2022-07-29,tech__positive_day_ratio_60d_sector_neutral,10.277589797973633,0.01596076190255204,3
31,2022-07-29,tech__average_dollar_volume_20d_sector_neutral,144.0736997127533,0.2237417587913869,15
31,2022-07-29,tech__dollar_volume_change_20d_60d_sector_neutral,16.42718005180359,0.02551087508755058,5
31,2022-07-29,tech__amihud_illiquidity_20d_sector_neutral,171.21757090091705,0.2658953058451176,16
31,2022-07-29,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,0
32,2022-08-31,tech__momentum_12_1_sector_neutral,85.37395000457764,0.04240649547188906,33
32,2022-08-31,tech__momentum_6_1_sector_neutral,210.0000529885292,0.10431011210886966,37
32,2022-08-31,tech__return_3m_sector_neutral,45.02326339483261,0.02236371651048434,17
32,2022-08-31,tech__return_1m_sector_neutral,55.143653482198715,0.027390662978237446,20
32,2022-08-31,tech__return_1w_sector_neutral,91.89227974414825,0.045644245635382254,34
32,2022-08-31,tech__reversal_1m_sector_neutral,54.01048004627228,0.026827799081499588,18
32,2022-08-31,tech__volatility_20d_sector_neutral,41.57715940475464,0.0206519860207616,13
32,2022-08-31,tech__volatility_60d_sector_neutral,177.11840665340424,0.08797731520367821,19
32,2022-08-31,tech__downside_volatility_60d_sector_neutral,22.242091666907072,0.011047973761404532,12
32,2022-08-31,tech__beta_60d_market_sector_neutral,112.19653171300888,0.05572966594370131,36
32,2022-08-31,tech__max_drawdown_126d_sector_neutral,106.337073802948,0.05281918709954102,35
32,2022-08-31,tech__distance_sma_50d_sector_neutral,73.58370089530945,0.036550105490661566,26
32,2022-08-31,tech__distance_sma_200d_sector_neutral,57.877149879932404,0.0287484308056216,21
32,2022-08-31,tech__sma_50_200_spread_sector_neutral,73.512366771698,0.036514672783263605,22
32,2022-08-31,tech__positive_day_ratio_60d_sector_neutral,51.54730597138405,0.025604304324051662,20
32,2022-08-31,tech__average_dollar_volume_20d_sector_neutral,307.92053586244583,0.1529486548186223,48
