date,strategy_name,portfolio_value,drawdown
2025-12-23,elastic_net_score_weighted,3987992.372490046,-0.013108668751931285
2025-12-23,elastic_net_top20_equal_weight,4361779.763486723,-0.01485260199812699
2025-12-23,momentum_3m_top20_equal_weight,2489025.842638762,-0.0017905197049318256
2025-12-23,ridge_top20_equal_weight,4055849.2376053105,-0.01647544182778271
2025-12-23,spy_buy_and_hold,2319468.2733121533,0.0
2025-12-23,universe_equal_weight,2777444.846025316,-0.005904688207143738
2025-12-24,elastic_net_score_weighted,4012220.681685952,-0.0071129932132371065
2025-12-24,elastic_net_top20_equal_weight,4388759.428458044,-0.008759000719136156
2025-12-24,momentum_3m_top20_equal_weight,2500795.4857029123,0.0
2025-12-24,ridge_top20_equal_weight,4081183.205375492,-0.010332072585431784
2025-12-24,spy_buy_and_hold,2327627.4074700857,0.0
2025-12-24,universe_equal_weight,2792360.8293143236,-0.0005660010754793277
2025-12-26,elastic_net_score_weighted,4015713.2436489803,-0.006248703915961662
2025-12-26,elastic_net_top20_equal_weight,4392913.5564046325,-0.007820753361530763
2025-12-26,momentum_3m_top20_equal_weight,2496563.1508110026,-0.0016923954462114699
2025-12-26,ridge_top20_equal_weight,4084952.1425508116,-0.009418122866649004
2025-12-26,spy_buy_and_hold,2327391.363553397,-0.00010140966545213459
2025-12-26,universe_equal_weight,2791589.095235958,-0.0008422179841072186
2025-12-29,elastic_net_score_weighted,3994030.2178542726,-0.011614509111487759
2025-12-29,elastic_net_top20_equal_weight,4364522.64774791,-0.01423309678707807
2025-12-29,momentum_3m_top20_equal_weight,2485218.3995669833,-0.006228852469137736
2025-12-29,ridge_top20_equal_weight,4065017.382773115,-0.014252209306756525
2025-12-29,spy_buy_and_hold,2319097.347157357,-0.0036647017840368834
2025-12-29,universe_equal_weight,2783679.26839266,-0.0036732811439278423
2025-12-30,elastic_net_score_weighted,3997364.3195675183,-0.0107894332911328
2025-12-30,elastic_net_top20_equal_weight,4368051.346941453,-0.013436108168360605
2025-12-30,momentum_3m_top20_equal_weight,2481842.07648206,-0.0075789521091226275
2025-12-30,ridge_top20_equal_weight,4067427.441517091,-0.013667781281335722
2025-12-30,spy_buy_and_hold,2316265.440780888,-0.004881351135810563
2025-12-30,universe_equal_weight,2784091.066465386,-0.00352589152642091
2025-12-31,elastic_net_score_weighted,3976356.05352171,-0.01598825859184816
2025-12-31,elastic_net_top20_equal_weight,4346895.930476313,-0.018214250260435993
2025-12-31,momentum_3m_top20_equal_weight,2466822.75653989,-0.01358476906938011
2025-12-31,ridge_top20_equal_weight,4048886.729043344,-0.01816381774020237
2025-12-31,spy_buy_and_hold,2299104.365351448,-0.012254127111194224
2025-12-31,universe_equal_weight,2769018.5301479846,-0.008920611681313972
2026-01-02,elastic_net_score_weighted,4004959.695791846,-0.00890983818331248
2026-01-02,elastic_net_top20_equal_weight,4390373.025938773,-0.008394555138259041
2026-01-02,momentum_3m_top20_equal_weight,2480724.8941764953,-0.008025682884170604
2026-01-02,ridge_top20_equal_weight,4086032.5064001107,-0.009156139662812146
2026-01-02,spy_buy_and_hold,2303318.6077939235,-0.010443595739656475
2026-01-02,universe_equal_weight,2782145.5640307707,-0.004222220330969639
2026-01-05,elastic_net_score_weighted,4037735.0251585897,-0.0007990682997073284
2026-01-05,elastic_net_top20_equal_weight,4427465.492935964,-1.6886083610945235e-05
2026-01-05,momentum_3m_top20_equal_weight,2492936.958101756,-0.0031424111432076796
2026-01-05,ridge_top20_equal_weight,4121814.494138033,-0.0004791742188887671
2026-01-05,spy_buy_and_hold,2318658.9798835064,-0.0038530340198764668
2026-01-05,universe_equal_weight,2800518.8083097236,0.0
2026-01-06,elastic_net_score_weighted,4075820.77572846,0.0
2026-01-06,elastic_net_top20_equal_weight,4466034.754092413,0.0
2026-01-06,momentum_3m_top20_equal_weight,2505039.3054766986,0.0
2026-01-06,ridge_top20_equal_weight,4140458.1250289963,0.0
2026-01-06,spy_buy_and_hold,2332448.619984046,0.0
2026-01-06,universe_equal_weight,2819713.9791399976,0.0
2026-01-07,elastic_net_score_weighted,4035744.6685279,-0.009832647068098166
2026-01-07,elastic_net_top20_equal_weight,4418539.428371652,-0.010634786412541675
2026-01-07,momentum_3m_top20_equal_weight,2490539.486440634,-0.005788260090116792
2026-01-07,ridge_top20_equal_weight,4095322.1831857064,-0.010901195104581318
2026-01-07,spy_buy_and_hold,2324930.176457126,-0.003223412281198046
2026-01-07,universe_equal_weight,2794790.155821879,-0.008839131735524641
2026-01-08,elastic_net_score_weighted,4065272.522331482,-0.0025880071714127206
2026-01-08,elastic_net_top20_equal_weight,4453561.031615083,-0.0027930195719815254
2026-01-08,momentum_3m_top20_equal_weight,2505478.410498124,0.0
2026-01-08,ridge_top20_equal_weight,4124347.7938331454,-0.0038909537808060612
2026-01-08,spy_buy_and_hold,2324694.1325404374,-0.0033246123310796127
2026-01-08,universe_equal_weight,2818776.718226629,-0.0003323957395333643
2026-01-09,elastic_net_score_weighted,4089500.994481246,0.0
2026-01-09,elastic_net_top20_equal_weight,4484212.714867059,0.0
2026-01-09,momentum_3m_top20_equal_weight,2515719.057753707,0.0
2026-01-09,ridge_top20_equal_weight,4149898.7036448806,0.0
2026-01-09,spy_buy_and_hold,2340068.2251895475,0.0
2026-01-09,universe_equal_weight,2835843.829334629,0.0
2026-01-12,elastic_net_score_weighted,4100485.1671146643,0.0
2026-01-12,elastic_net_top20_equal_weight,4505238.015479742,0.0
2026-01-12,momentum_3m_top20_equal_weight,2524678.818198023,0.0
2026-01-12,ridge_top20_equal_weight,4170427.495505857,0.0
2026-01-12,spy_buy_and_hold,2343743.14555419,0.0
2026-01-12,universe_equal_weight,2839956.8416840946,0.0
2026-01-13,elastic_net_score_weighted,4090967.0342456405,-0.002321221143624208
2026-01-13,elastic_net_top20_equal_weight,4501845.375741846,-0.000753043396650499
2026-01-13,momentum_3m_top20_equal_weight,2526995.3726220108,0.0
2026-01-13,ridge_top20_equal_weight,4169176.6562429215,-0.00029993070597278404
2026-01-13,spy_buy_and_hold,2339056.8152783373,-0.001999506765381742
2026-01-13,universe_equal_weight,2836451.3602942363,-0.0012343431908562463
2026-01-14,elastic_net_score_weighted,4071139.202280582,-0.007156705520954709
2026-01-14,elastic_net_top20_equal_weight,4484695.251309788,-0.004559751138423773
2026-01-14,momentum_3m_top20_equal_weight,2511705.707812062,-0.006050531384267699
2026-01-14,ridge_top20_equal_weight,4136607.5904785627,-0.008109457618850624
2026-01-14,spy_buy_and_hold,2327559.966351032,-0.00690484332033392
2026-01-14,universe_equal_weight,2834795.749743525,-0.0018173135115353567
2026-01-15,elastic_net_score_weighted,4063202.5596126923,-0.00909224298650646
2026-01-15,elastic_net_top20_equal_weight,4478467.895025348,-0.005941999149082222
2026-01-15,momentum_3m_top20_equal_weight,2514148.7317935526,-0.005083761121069452
2026-01-15,ridge_top20_equal_weight,4137166.8300253917,-0.007975361162928185
2026-01-15,spy_buy_and_hold,2333898.397169107,-0.00420043826208405
2026-01-15,universe_equal_weight,2832594.376679839,-0.002592456651520636
2026-01-16,elastic_net_score_weighted,4054421.512810222,-0.011233708311852109
2026-01-16,elastic_net_top20_equal_weight,4467448.055513059,-0.008388005214561067
2026-01-16,momentum_3m_top20_equal_weight,2509792.8888465683,-0.006807485269588409
2026-01-16,ridge_top20_equal_weight,4129856.850244184,-0.009728174223240349
2026-01-16,spy_buy_and_hold,2331942.811591142,-0.005034823882229644
2026-01-16,universe_equal_weight,2829751.337888771,-0.0035935418614571057
2026-01-20,elastic_net_score_weighted,3980113.475004808,-0.029355475560604583
2026-01-20,elastic_net_top20_equal_weight,4389686.4379832605,-0.025648273653789744
2026-01-20,momentum_3m_top20_equal_weight,2466718.4308474176,-0.023853206233634627
2026-01-20,ridge_top20_equal_weight,4055178.614360351,-0.02763478834476807
2026-01-20,spy_buy_and_hold,2284471.9181373324,-0.025289130990863162
2026-01-20,universe_equal_weight,2786319.272817376,-0.0188867549250894
2026-01-21,elastic_net_score_weighted,4029753.430378908,-0.017249601901505596
2026-01-21,elastic_net_top20_equal_weight,4449885.191028453,-0.012286326329729813
2026-01-21,momentum_3m_top20_equal_weight,2489741.33706691,-0.01474242333750131
2026-01-21,ridge_top20_equal_weight,4103079.4303856557,-0.016148959595335688
2026-01-21,spy_buy_and_hold,2310837.258195442,-0.014039886333605534
2026-01-21,universe_equal_weight,2815212.154161881,-0.008713050550282264
2026-01-22,elastic_net_score_weighted,4057230.5479942835,-0.010548658843416159
2026-01-22,elastic_net_top20_equal_weight,4472966.05664914,-0.007163208407572896
2026-01-22,momentum_3m_top20_equal_weight,2498339.680867694,-0.011339827553615067
2026-01-22,ridge_top20_equal_weight,4125190.669902241,-0.010847047611393323
2026-01-22,spy_buy_and_hold,2322907.356634706,-0.008889962604907153
2026-01-22,universe_equal_weight,2818363.5110884695,-0.007603400966762708
2026-01-23,elastic_net_score_weighted,4044133.0855185813,-0.013742783914454604
2026-01-23,elastic_net_top20_equal_weight,4456453.275326867,-0.010828449015402364
2026-01-23,momentum_3m_top20_equal_weight,2482583.636639177,-0.017574917811088886
2026-01-23,ridge_top20_equal_weight,4111069.7342597162,-0.014233015994189024
2026-01-23,spy_buy_and_hold,2323749.956873683,-0.008530452118199028
2026-01-23,universe_equal_weight,2812351.855264078,-0.009720213354949103
2026-01-26,elastic_net_score_weighted,4051354.896330245,-0.011981575053224836
2026-01-26,elastic_net_top20_equal_weight,4465045.916521063,-0.008921193246745451
2026-01-26,momentum_3m_top20_equal_weight,2494078.5402879114,-0.013026075429629635
2026-01-26,ridge_top20_equal_weight,4119315.251647192,-0.012255876385273368
2026-01-26,spy_buy_and_hold,2335550.290836731,-0.0034956282359694946
2026-01-26,universe_equal_weight,2824021.9549324536,-0.005610960884247729
2026-01-27,elastic_net_score_weighted,3999416.2562757093,-0.02464803717606734
2026-01-27,elastic_net_top20_equal_weight,4407923.144799378,-0.021600383896698827
2026-01-27,momentum_3m_top20_equal_weight,2510276.7724060896,-0.0066159995372583325
2026-01-27,ridge_top20_equal_weight,4067227.400989578,-0.024745687253282633
2026-01-27,spy_buy_and_hold,2344855.7171439813,0.0
2026-01-27,universe_equal_weight,2817347.7109394795,-0.007961082511101836
2026-01-28,elastic_net_score_weighted,4011034.280700805,-0.02181470795974172
2026-01-28,elastic_net_top20_equal_weight,4426437.4742822815,-0.01749087194210519
2026-01-28,momentum_3m_top20_equal_weight,2501767.269249546,-0.009983438689991853
2026-01-28,ridge_top20_equal_weight,4061195.9644624335,-0.026191926645681707
2026-01-28,spy_buy_and_hold,2344619.6732272925,-0.0001006645803248718
2026-01-28,universe_equal_weight,2812557.20729022,-0.009647905204653195
2026-01-29,elastic_net_score_weighted,4048899.636951561,-0.012580347949265214
2026-01-29,elastic_net_top20_equal_weight,4466413.38577312,-0.008617664499238842
2026-01-29,momentum_3m_top20_equal_weight,2519309.4958333126,-0.0030415080581344123
2026-01-29,ridge_top20_equal_weight,4098966.3971587606,-0.017135197392618484
2026-01-29,spy_buy_and_hold,2339967.0635109665,-0.0020848419786652084
2026-01-29,universe_equal_weight,2831369.1488326816,-0.0030238814637481015
2026-01-30,elastic_net_score_weighted,4053095.987714053,-0.011556968863261852
2026-01-30,elastic_net_top20_equal_weight,4472971.901663378,-0.007161911025677092
2026-01-30,momentum_3m_top20_equal_weight,2527388.785440579,0.0
2026-01-30,ridge_top20_equal_weight,4104532.7315334645,-0.015800481855493653
2026-01-30,spy_buy_and_hold,2332987.942061879,-0.0050611963010487315
2026-01-30,universe_equal_weight,2838773.476996778,-0.00041668403897821005
2026-02-02,elastic_net_score_weighted,4061475.388297203,-0.009513454439565971
2026-02-02,elastic_net_top20_equal_weight,4486644.4616343165,-0.0041270968995508195
2026-02-02,momentum_3m_top20_equal_weight,2558555.00369186,0.0
2026-02-02,ridge_top20_equal_weight,4115239.704262578,-0.013233125693409287
2026-02-02,spy_buy_and_hold,2344586.159542364,-0.00011495700978370049
2026-02-02,universe_equal_weight,2853817.1327052633,0.0
2026-02-03,elastic_net_score_weighted,4048959.6202638745,-0.012565719604113568
2026-02-03,elastic_net_top20_equal_weight,4479495.818901658,-0.005713837202304228
2026-02-03,momentum_3m_top20_equal_weight,2580516.0939873145,0.0
2026-02-03,ridge_top20_equal_weight,4111450.1419417243,-0.014141800481530464
2026-02-03,spy_buy_and_hold,2324761.5736594913,-0.008569458383974493
2026-02-03,universe_equal_weight,2863007.1356507223,0.0
2026-02-04,elastic_net_score_weighted,4050352.6187275997,-0.012226004080961195
2026-02-04,elastic_net_top20_equal_weight,4487054.045378089,-0.004036184112620411
2026-02-04,momentum_3m_top20_equal_weight,2602097.374263028,0.0
2026-02-04,ridge_top20_equal_weight,4125698.9567328184,-0.01072516877975671
2026-02-04,spy_buy_and_hold,2313500.7686488745,-0.013371802907044872
2026-02-04,universe_equal_weight,2877023.726749781,0.0
2026-02-05,elastic_net_score_weighted,3990672.434803137,-0.02678042422692084
2026-02-05,elastic_net_top20_equal_weight,4420788.837268418,-0.01874466519219653
2026-02-05,momentum_3m_top20_equal_weight,2579309.0455557196,-0.00875767714640685
2026-02-05,ridge_top20_equal_weight,4060844.7967594913,-0.02627613089172609
2026-02-05,spy_buy_and_hold,2284606.80037544,-0.02569408272246443
2026-02-05,universe_equal_weight,2846188.0128580476,-0.010717921303544098
2026-02-06,elastic_net_score_weighted,4087554.3428222444,-0.00315348642061275
2026-02-06,elastic_net_top20_equal_weight,4524552.302848569,0.0
2026-02-06,momentum_3m_top20_equal_weight,2608937.604140394,0.0
2026-02-06,ridge_top20_equal_weight,4170388.6481969077,-9.314946487148923e-06
2026-02-06,spy_buy_and_hold,2328436.4940241342,-0.007002231736392472
2026-02-06,universe_equal_weight,2891387.671389276,0.0
2026-02-09,elastic_net_score_weighted,4111810.1159703285,0.0
2026-02-09,elastic_net_top20_equal_weight,4545912.949933362,0.0
2026-02-09,momentum_3m_top20_equal_weight,2598634.0032127653,-0.003949347393849778
2026-02-09,ridge_top20_equal_weight,4198868.9324530335,0.0
2026-02-09,spy_buy_and_hold,2339663.785349822,-0.0022141796427811444
2026-02-09,universe_equal_weight,2892991.5923901075,0.0
2026-02-10,elastic_net_score_weighted,4112122.1575072324,0.0
2026-02-10,elastic_net_top20_equal_weight,4544026.901081904,-0.0004148889061955652
2026-02-10,momentum_3m_top20_equal_weight,2597183.110411456,-0.004505471388155713
2026-02-10,ridge_top20_equal_weight,4205735.555159468,0.0
2026-02-10,spy_buy_and_hold,2333493.7504547834,-0.004845486486066863
2026-02-10,universe_equal_weight,2897525.169801726,0.0
2026-02-11,elastic_net_score_weighted,4134290.7899574903,0.0
2026-02-11,elastic_net_top20_equal_weight,4575971.7198416935,0.0
2026-02-11,momentum_3m_top20_equal_weight,2603411.339127076,-0.0021182051286117165
2026-02-11,ridge_top20_equal_weight,4238552.790322776,0.0
2026-02-11,spy_buy_and_hold,2332954.428376951,-0.00507548873050756
2026-02-11,universe_equal_weight,2904201.5468102,0.0
2026-02-12,elastic_net_score_weighted,4087739.867703395,-0.011259711669815542
2026-02-12,elastic_net_top20_equal_weight,4529548.281773729,-0.010145044792709168
2026-02-12,momentum_3m_top20_equal_weight,2570875.6843751306,-0.014589049467821247
2026-02-12,ridge_top20_equal_weight,4194081.414109749,-0.010492113325699659
2026-02-12,spy_buy_and_hold,2296912.9427313926,-0.020445937915098078
2026-02-12,universe_equal_weight,2871654.0926311268,-0.01120702322289624
2026-02-13,elastic_net_score_weighted,4107532.2196672154,-0.006472348378414372
2026-02-13,elastic_net_top20_equal_weight,4553275.623327536,-0.004959841953512623
2026-02-13,momentum_3m_top20_equal_weight,2576813.5542988363,-0.012313077089531221
2026-02-13,ridge_top20_equal_weight,4225697.771553904,-0.0030328792408158556
2026-02-13,spy_buy_and_hold,2298531.1158394897,-0.01975584295690247
2026-02-13,universe_equal_weight,2881095.507456198,-0.00795607294520606
2026-02-17,elastic_net_score_weighted,4090638.265895315,-0.010558648696944783
2026-02-17,elastic_net_top20_equal_weight,4530664.4657151755,-0.009901121969365101
2026-02-17,momentum_3m_top20_equal_weight,2574314.713229287,-0.013270877331891806
2026-02-17,ridge_top20_equal_weight,4192143.2238806495,-0.010949389741726545
2026-02-17,spy_buy_and_hold,2302239.7567636594,-0.018174235654988546
2026-02-17,universe_equal_weight,2875838.3787693176,-0.009766253334598907
2026-02-18,elastic_net_score_weighted,4102711.2827740675,-0.007638433963119362
2026-02-18,elastic_net_top20_equal_weight,4543169.944504953,-0.00716826443540064
2026-02-18,momentum_3m_top20_equal_weight,2583040.6455647903,-0.009926246811922557
2026-02-18,ridge_top20_equal_weight,4211806.824733341,-0.006310164556756148
2026-02-18,spy_buy_and_hold,2313837.7673695455,-0.013228084588596922
2026-02-18,universe_equal_weight,2885468.38441091,-0.0064503658225323335
2026-02-19,elastic_net_score_weighted,4097875.8830776354,-0.008808017802789614
2026-02-19,elastic_net_top20_equal_weight,4533122.783318591,-0.009363898893279154
2026-02-19,momentum_3m_top20_equal_weight,2571139.694029247,-0.014487855152672702
2026-02-19,ridge_top20_equal_weight,4207791.605133692,-0.007257473649807111
2026-02-19,spy_buy_and_hold,2307735.1735935607,-0.015830630123218503
2026-02-19,universe_equal_weight,2877575.974033883,-0.009167949382012042
2026-02-20,elastic_net_score_weighted,4095893.7794994996,-0.009287447934542947
2026-02-20,elastic_net_top20_equal_weight,4528379.709452848,-0.010400416196298501
2026-02-20,momentum_3m_top20_equal_weight,2584230.3236773093,-0.009470245828751889
2026-02-20,ridge_top20_equal_weight,4200668.276697028,-0.00893807757030729
2026-02-20,spy_buy_and_hold,2324424.57493882,-0.008713176702422443
2026-02-20,universe_equal_weight,2887729.968028607,-0.005671637631239679
2026-02-23,elastic_net_score_weighted,4052836.732301243,-0.01970206301262245
2026-02-23,elastic_net_top20_equal_weight,4481715.216586628,-0.02059813937362498
2026-02-23,momentum_3m_top20_equal_weight,2581661.494928539,-0.010454872193404685
2026-02-23,ridge_top20_equal_weight,4165240.180232747,-0.017296613659599114
2026-02-23,spy_buy_and_hold,2300689.024774616,-0.018835569304519906
2026-02-23,universe_equal_weight,2867116.7379681724,-0.012769364744247613
2026-02-24,elastic_net_score_weighted,4063563.6951208767,-0.01710743110001245
2026-02-24,elastic_net_top20_equal_weight,4494159.130996401,-0.017878735677178237
2026-02-24,momentum_3m_top20_equal_weight,2586017.868303867,-0.008785083936140525
2026-02-24,ridge_top20_equal_weight,4178216.407861995,-0.01423513766267992
2026-02-24,spy_buy_and_hold,2317411.5260556075,-0.011703999904011386
2026-02-24,universe_equal_weight,2879159.725712671,-0.008622618194330745
2026-02-25,elastic_net_score_weighted,4101052.5530435503,-0.008039646605090822
2026-02-25,elastic_net_top20_equal_weight,4530323.25809639,-0.009975687032192204
2026-02-25,momentum_3m_top20_equal_weight,2579475.8304014835,-0.011292632561297977
2026-02-25,ridge_top20_equal_weight,4195615.355081609,-0.010130211269091416
2026-02-25,spy_buy_and_hold,2336966.5543368626,-0.003364455539604627
2026-02-25,universe_equal_weight,2885230.955026594,-0.006532119578423257
2026-02-26,elastic_net_score_weighted,4088379.2221210236,-0.011105064972204981
2026-02-26,elastic_net_top20_equal_weight,4524837.2625299655,-0.011174557108822536
2026-02-26,momentum_3m_top20_equal_weight,2566527.7944666543,-0.01625558603104771
2026-02-26,ridge_top20_equal_weight,4181708.0622912087,-0.013411353082908861
2026-02-26,spy_buy_and_hold,2323986.0007903716,-0.008900213433613247
2026-02-26,universe_equal_weight,2880157.6058021784,-0.008279019420821543
2026-02-27,elastic_net_score_weighted,4102324.2481538546,-0.007732049685833631
2026-02-27,elastic_net_top20_equal_weight,4552605.581120499,-0.005106268165923522
2026-02-27,momentum_3m_top20_equal_weight,2580772.877038736,-0.010795477460618597
2026-02-27,ridge_top20_equal_weight,4184651.535326866,-0.012716900711717938
2026-02-27,spy_buy_and_hold,2312826.3574583353,-0.013659415993687474
2026-02-27,universe_equal_weight,2893022.88253085,-0.003849135157864003
2026-03-02,elastic_net_score_weighted,4121269.4769442836,-0.003149588085297861
2026-03-02,elastic_net_top20_equal_weight,4574934.383352041,-0.00022669206742564896
2026-03-02,momentum_3m_top20_equal_weight,2574212.305984022,-0.013310129801978654
2026-03-02,ridge_top20_equal_weight,4215453.193778359,-0.0054498782219148945
2026-03-02,spy_buy_and_hold,2314141.4592798864,-0.013098570474734617
2026-03-02,universe_equal_weight,2889865.1805048618,-0.004936422653270878
2026-03-03,elastic_net_score_weighted,4082193.06479242,-0.012601369330773715
2026-03-03,elastic_net_top20_equal_weight,4535611.570618525,-0.008820017188516327
2026-03-03,momentum_3m_top20_equal_weight,2553743.0577414995,-0.021155947275741882
2026-03-03,ridge_top20_equal_weight,4182814.194950199,-0.013150383663932619
2026-03-03,spy_buy_and_hold,2293743.8307596543,-0.02179745474769801
2026-03-03,universe_equal_weight,2867758.544693221,-0.012548372256397267
2026-03-04,elastic_net_score_weighted,4106774.079883662,-0.006655726815508078
2026-03-04,elastic_net_top20_equal_weight,4559706.199541635,-0.003554550005090751
2026-03-04,momentum_3m_top20_equal_weight,2559400.6831796654,-0.01898739198749455
2026-03-04,ridge_top20_equal_weight,4204426.688796906,-0.00805135696405268
2026-03-04,spy_buy_and_hold,2309926.8030882142,-0.014895975816503593
2026-03-04,universe_equal_weight,2877672.297215864,-0.009134782544095166
2026-03-05,elastic_net_score_weighted,4078671.3316827756,-0.013453204213360714
2026-03-05,elastic_net_top20_equal_weight,4529605.118303852,-0.01013262414555427
2026-03-05,momentum_3m_top20_equal_weight,2522781.1168099884,-0.033023590596292896
2026-03-05,ridge_top20_equal_weight,4167729.4640588076,-0.016709317960051928
2026-03-05,spy_buy_and_hold,2297047.8249695003,-0.02038841529776969
2026-03-05,universe_equal_weight,2848895.903006012,-0.01904332151635013
2026-03-06,elastic_net_score_weighted,4034750.6140030925,-0.024076723436142533
2026-03-06,elastic_net_top20_equal_weight,4487318.994949753,-0.01937352989039165
2026-03-06,momentum_3m_top20_equal_weight,2494592.144803996,-0.043828361074995104
2026-03-06,ridge_top20_equal_weight,4115700.11437652,-0.028984580828330442
2026-03-06,spy_buy_and_hold,2266940.123427694,-0.033228310444272324
2026-03-06,universe_equal_weight,2821773.141141911,-0.028382467380345333
2026-03-09,elastic_net_score_weighted,4058788.979150191,-0.018262336793217093
2026-03-09,elastic_net_top20_equal_weight,4516466.236049989,-0.013003901124144845
2026-03-09,momentum_3m_top20_equal_weight,2506943.2832181365,-0.03909419710168305
2026-03-09,ridge_top20_equal_weight,4121892.807330154,-0.027523541350947367
2026-03-09,spy_buy_and_hold,2286798.4298700937,-0.02475942841574963
2026-03-09,universe_equal_weight,2833705.135229651,-0.024273939134140998
2026-03-10,elastic_net_score_weighted,4038948.4077423173,-0.023061363377430255
2026-03-10,elastic_net_top20_equal_weight,4488970.436276299,-0.019012635761744723
2026-03-10,momentum_3m_top20_equal_weight,2512305.9220920904,-0.03703870950955235
2026-03-10,ridge_top20_equal_weight,4108615.256508031,-0.03065610840365396
2026-03-10,spy_buy_and_hold,2283123.302630853,-0.0263267432882045
2026-03-10,universe_equal_weight,2825218.2779945685,-0.027196207819110252
2026-03-11,elastic_net_score_weighted,4056244.6454321602,-0.018877758844373038
2026-03-11,elastic_net_top20_equal_weight,4509167.854855541,-0.014598836941340121
2026-03-11,momentum_3m_top20_equal_weight,2506350.16472824,-0.039321538103995746
2026-03-11,ridge_top20_equal_weight,4127185.765904524,-0.026274775832099806
2026-03-11,spy_buy_and_hold,2280257.675694857,-0.027548834231815533
2026-03-11,universe_equal_weight,2823876.272825415,-0.027658298740667497
2026-03-12,elastic_net_score_weighted,4008947.74225185,-0.030317907973504865
2026-03-12,elastic_net_top20_equal_weight,4461034.653363968,-0.025117521154982447
2026-03-12,momentum_3m_top20_equal_weight,2478143.476874314,-0.05013309902793739
2026-03-12,ridge_top20_equal_weight,4076505.669184871,-0.03823171000910541
2026-03-12,spy_buy_and_hold,2245632.039800234,-0.04231547238420319
2026-03-12,universe_equal_weight,2788095.134743595,-0.03997877220130586
2026-03-13,elastic_net_score_weighted,3992216.763816444,-0.03436478790658726
2026-03-13,elastic_net_top20_equal_weight,4440887.5375508545,-0.029520327170097227
2026-03-13,momentum_3m_top20_equal_weight,2473679.329407517,-0.05184419685554065
2026-03-13,ridge_top20_equal_weight,4055380.88882544,-0.04321567066842813
2026-03-13,spy_buy_and_hold,2232921.457604557,-0.04773609681868174
2026-03-13,universe_equal_weight,2776988.0063487813,-0.04380327549964369
2026-03-16,elastic_net_score_weighted,4028583.2262754994,-0.02556848781386223
2026-03-16,elastic_net_top20_equal_weight,4481656.520275591,-0.02061096644394589
2026-03-16,momentum_3m_top20_equal_weight,2490032.711029494,-0.045575981933104526
2026-03-16,ridge_top20_equal_weight,4097894.3690000908,-0.033185482942156286
2026-03-16,spy_buy_and_hold,2255645.5978575507,-0.03804503562167483
2026-03-16,universe_equal_weight,2798310.2533142334,-0.036461413503574236
2026-03-17,elastic_net_score_weighted,4021623.1363880523,-0.027251990557392913
2026-03-17,elastic_net_top20_equal_weight,4469761.579243619,-0.023210401440537987
2026-03-17,momentum_3m_top20_equal_weight,2488875.3497334695,-0.0460195959521551
2026-03-17,ridge_top20_equal_weight,4097768.2638867884,-0.033215234869179655
2026-03-17,spy_buy_and_hold,2261579.175086704,-0.03551456980846035
2026-03-17,universe_equal_weight,2795320.2987992223,-0.0374909407133146
2026-03-18,elastic_net_score_weighted,3970678.496459182,-0.039574452260526805
2026-03-18,elastic_net_top20_equal_weight,4414431.617325412,-0.0353018139985074
2026-03-18,momentum_3m_top20_equal_weight,2456370.834554928,-0.05847850456191128
2026-03-18,ridge_top20_equal_weight,4045908.8118200093,-0.045450413863571626
2026-03-18,spy_buy_and_hold,2230021.9032344357,-0.04897265664149786
2026-03-18,universe_equal_weight,2753023.2948120246,-0.0520550139380721
2026-03-19,elastic_net_score_weighted,3957898.260543248,-0.04266572874910324
2026-03-19,elastic_net_top20_equal_weight,4402468.290719129,-0.037916193487438465
2026-03-19,momentum_3m_top20_equal_weight,2450259.7613394903,-0.060820865377953615
2026-03-19,ridge_top20_equal_weight,4030547.4070146815,-0.04907462372133253
2026-03-19,spy_buy_and_hold,2224526.4864045344,-0.05131626217326801
2026-03-19,universe_equal_weight,2745813.9331361707,-0.05453740421286968
2026-03-20,elastic_net_score_weighted,3914083.7937755785,-0.05326354805927336
2026-03-20,elastic_net_top20_equal_weight,4353095.4044013675,-0.04870578952092752
2026-03-20,momentum_3m_top20_equal_weight,2424058.211515897,-0.07086386133999245
2026-03-20,ridge_top20_equal_weight,3981162.138272971,-0.06072606967110683
2026-03-20,spy_buy_and_hold,2192636.146448963,-0.06491639105216285
2026-03-20,universe_equal_weight,2715957.0067809974,-0.06481800143518246
2026-03-23,elastic_net_score_weighted,3956916.4092611135,-0.042903218401384
2026-03-23,elastic_net_top20_equal_weight,4399814.320108576,-0.038496173166737147
2026-03-23,momentum_3m_top20_equal_weight,2454360.4178825314,-0.05924909281561508
2026-03-23,ridge_top20_equal_weight,4032292.847439318,-0.048662822686644125
2026-03-23,spy_buy_and_hold,2215658.806747339,-0.055098021363123806
2026-03-23,universe_equal_weight,2742489.1988329035,-0.05568220571843974
2026-03-24,elastic_net_score_weighted,3968179.524304729,-0.0401789022814405
2026-03-24,elastic_net_top20_equal_weight,4414058.678272862,-0.035383313421008866
2026-03-24,momentum_3m_top20_equal_weight,2465348.326070819,-0.05503745196577259
2026-03-24,ridge_top20_equal_weight,4045067.918082175,-0.04564880557400508
2026-03-24,spy_buy_and_hold,2208221.2511883643,-0.05826988200452554
2026-03-24,universe_equal_weight,2745637.267470854,-0.054598235275201024
2026-03-25,elastic_net_score_weighted,3989673.008975214,-0.034980069939338554
