month,strategy_name,monthly_return
2025-10-31,spy_buy_and_hold,0.023837393576300547
2025-10-31,universe_equal_weight,0.01386999225312091
2025-11-30,elastic_net_score_weighted,0.0077249537648225175
2025-11-30,elastic_net_top20_equal_weight,0.006154680716780936
2025-11-30,momentum_3m_top20_equal_weight,0.0018733434863675846
2025-11-30,ridge_top20_equal_weight,0.01387128985057351
2025-11-30,spy_buy_and_hold,0.0019500049129084207
2025-11-30,universe_equal_weight,0.015381673895217052
2025-12-31,elastic_net_score_weighted,-0.003621679978851433
2025-12-31,elastic_net_top20_equal_weight,-0.0025022656251745268
2025-12-31,momentum_3m_top20_equal_weight,-0.007147441934212684
2025-12-31,ridge_top20_equal_weight,-0.0011894718485707667
2025-12-31,spy_buy_and_hold,0.0007975029584421645
2025-12-31,universe_equal_weight,-0.0027413140389906943
2026-01-31,elastic_net_score_weighted,0.019299060033715287
2026-01-31,elastic_net_top20_equal_weight,0.029003678303669345
2026-01-31,momentum_3m_top20_equal_weight,0.024552241842313638
2026-01-31,ridge_top20_equal_weight,0.013743531546823062
2026-01-31,spy_buy_and_hold,0.014737728839574915
2026-01-31,universe_equal_weight,0.02519121706457672
2026-02-28,elastic_net_score_weighted,0.012145841250497336
2026-02-28,elastic_net_top20_equal_weight,0.01780330420307563
2026-02-28,momentum_3m_top20_equal_weight,0.021122231730110075
2026-02-28,ridge_top20_equal_weight,0.01951959188384156
2026-02-28,spy_buy_and_hold,-0.008641958340223965
2026-02-28,universe_equal_weight,0.019110156542487378
2026-03-31,elastic_net_score_weighted,-0.02857587874944023
2026-03-31,elastic_net_top20_equal_weight,-0.0268650866808412
2026-03-31,momentum_3m_top20_equal_weight,-0.039519158300610924
2026-03-31,ridge_top20_equal_weight,-0.029912352310897616
2026-03-31,spy_buy_and_hold,-0.04937956664344323
2026-03-31,universe_equal_weight,-0.0451037242289839
2026-04-30,elastic_net_score_weighted,0.06887042860920434
2026-04-30,elastic_net_top20_equal_weight,0.06995504425611565
2026-04-30,momentum_3m_top20_equal_weight,0.05420876944271846
2026-04-30,ridge_top20_equal_weight,0.07672514363540417
2026-04-30,spy_buy_and_hold,0.10505268686597202
2026-04-30,universe_equal_weight,0.06625738360753819
2026-05-31,elastic_net_score_weighted,0.04967535983255611
2026-05-31,elastic_net_top20_equal_weight,0.051796370014742577
2026-05-31,momentum_3m_top20_equal_weight,0.02237727035602255
2026-05-31,ridge_top20_equal_weight,0.0439342275928849
2026-05-31,spy_buy_and_hold,0.05262575303750272
2026-05-31,universe_equal_weight,0.022188799278852978
2026-06-30,elastic_net_score_weighted,-0.026285308685276343
2026-06-30,elastic_net_top20_equal_weight,-0.023508464756553438
2026-06-30,momentum_3m_top20_equal_weight,-0.020917208680126698
2026-06-30,ridge_top20_equal_weight,-0.040705616579173265
2026-06-30,spy_buy_and_hold,-0.010292566443838913
2026-06-30,universe_equal_weight,-0.00865393297138184
