model_name,as_of_date,observations,valid_ranking,unique_predictions,prediction_mean,prediction_std,target_mean,rmse,mae,information_coefficient,top_mean_target,bottom_mean_target,top_bottom_spread,top_quintile_precision,quintile_monotonicity,predicted_top_count,actual_top_count
ridge,2024-07-31,50,True,50,0.002827870348778685,0.007899601138139558,-0.0072410313114792575,0.054473516466586255,0.04042187599791763,0.0534453781512605,-0.024684343976307845,-0.025008510397865204,0.0003241664215573592,0.2,0.3,10,10
constant,2024-08-30,50,False,1,0.0025585097252480778,0.0,0.010602741136016627,0.05835139224864239,0.0423848282447251,,,,,,,0,10
elastic_net,2024-08-30,50,True,50,0.002557929032559792,0.0002956894929407433,0.010602741136016627,0.05832219925198507,0.04238412872088202,-0.027803121248499398,0.025734922846440255,0.017661454266519373,0.008073468579920882,0.4,0.09999999999999999,10,10
equal_weight_composite,2024-08-30,50,True,50,0.015858391103682278,0.30340319936146665,0.010602741136016627,0.2992428575629971,0.22433378838112053,0.025498199279711888,0.02806794328056571,-0.014609590347493605,0.042677533628059316,0.2,0.6,10,10
momentum_3m,2024-08-30,50,True,50,0.01883959454829952,0.9041713004292744,0.010602741136016627,0.8945435517567032,0.7314568436582876,0.1006002400960384,0.04896033989532328,0.006444949924740717,0.04251538997058256,0.3,0.09999999999999999,10,10
ridge,2024-08-30,50,True,50,0.0027675552568699195,0.007432783153935723,0.010602741136016627,0.057853367303424136,0.043234353030990526,-0.12182472989195677,0.01095737537616891,0.008746331231517523,0.002211044144651387,0.2,-0.19999999999999998,10,10
constant,2024-09-30,50,False,1,0.0025585097252480778,0.0,0.0018196734327231212,0.05474093092626204,0.03964699238838716,,,,,,,0,10
elastic_net,2024-09-30,50,True,50,0.0025583707864215753,0.000308674492362786,0.0018196734327231212,0.05464168083249153,0.03960678081521546,0.2594477791116447,0.03684740737035815,-0.010057263745632617,0.04690467111599077,0.4,0.7,10,10
equal_weight_composite,2024-09-30,50,True,50,0.008883842750854958,0.2486064918491837,0.0018196734327231212,0.25206922533942316,0.1804636354633239,0.01906362545018007,0.010968678606077897,0.015975634085081947,-0.00500695547900405,0.3,-0.09999999999999999,10,10
momentum_3m,2024-09-30,50,True,50,0.009365127614570406,0.7790467475399091,0.0018196734327231212,0.7903029949600903,0.6382551224532187,-0.19644657863145257,0.002787691895037925,0.03265115907553131,-0.029863467180493385,0.2,-0.3,10,10
ridge,2024-09-30,50,True,50,0.0027105106597305334,0.0050079632571417175,0.0018196734327231212,0.05434455749181238,0.04020417427915473,-0.01714285714285714,0.027436014631777594,0.013104304143030088,0.014331710488747505,0.3,0.3,10,10
constant,2024-10-31,50,False,1,0.0026151406951569435,4.336808689942018e-19,9.570950563618786e-05,0.0845704188275084,0.06145235093239995,,,,,,,0,10
elastic_net,2024-10-31,50,True,50,0.0026194755939490722,0.0004173116000599648,9.570950563618786e-05,0.08443063092859592,0.06143702644644794,0.09330132052821127,0.03497013519332627,0.006048174152768859,0.02892196104055741,0.4,0.7,10,10
equal_weight_composite,2024-10-31,50,True,50,0.014530805562085268,0.3159436028227376,9.570950563618786e-05,0.32842375695754444,0.24723593066877902,-0.05219687875150059,-0.006865678579162704,-0.027946544578449427,0.021080865999286724,0.1,0.39999999999999997,10,10
momentum_3m,2024-10-31,50,True,50,-0.03357871530168654,0.8088475805480912,9.570950563618786e-05,0.7895591668986626,0.6320427570811362,0.24235294117647058,0.046439044299670926,-0.04929161284130775,0.09573065714097867,0.4,0.6,10,10
ridge,2024-10-31,50,True,50,0.002679567958166263,0.007167984704038704,9.570950563618786e-05,0.08316674138437251,0.06231996242661273,0.04211284513805522,0.015620362130380538,-0.01830378784662452,0.03392414997700506,0.3,0.7999999999999999,10,10
constant,2024-11-29,50,False,1,0.0026151406951569435,4.336808689942018e-19,0.015330778906545653,0.08993852431107673,0.0514315542908422,,,,,,,0,10
elastic_net,2024-11-29,50,True,50,0.002617554027446992,0.0004473646635059611,0.015330778906545653,0.08981783198621196,0.051401542765215205,-0.09503001200480192,0.07339629324924371,0.009211562906435577,0.06418473034280814,0.3,0.09999999999999999,10,10
equal_weight_composite,2024-11-29,50,True,50,0.008637959561685163,0.27797913984445244,0.015330778906545653,0.2715124184122116,0.22062723043970636,-0.07831932773109243,0.05070803445192527,0.008715430919662004,0.041992603532263265,0.2,0.7,10,10
momentum_3m,2024-11-29,50,True,50,-0.023347514025172475,0.8140761828646724,0.015330778906545653,0.8239999853893452,0.6717423840821738,-0.16494597839135652,0.017583623808731075,0.02007162723759486,-0.002488003428863784,0.3,-0.6,10,10
ridge,2024-11-29,50,True,50,0.0026255123925465608,0.007065224420891424,0.015330778906545653,0.08850507855384389,0.05067394983487797,-0.0017767106842737094,0.07004181519763822,0.017682575220224383,0.05235923997741383,0.2,0.3,10,10
constant,2024-12-31,50,False,1,0.0026929743365452473,0.0,-0.00365903105377148,0.0683257794493331,0.05371484395580703,,,,,,,0,10
elastic_net,2024-12-31,50,True,50,0.0027009409123386124,0.0008610079824380206,-0.00365903105377148,0.0684364621287002,0.053700249588730466,0.10136854741896759,-0.006272639188936535,-0.02895307728826101,0.022680438099324476,0.3,0.49999999999999994,10,10
equal_weight_composite,2024-12-31,50,True,50,0.013027096627730573,0.27466831991363017,-0.00365903105377148,0.2707538565266453,0.21209935372382901,0.10021608643457382,0.013733090586370456,-0.003783884505847157,0.017516975092217613,0.4,0.3,10,10
momentum_3m,2024-12-31,50,True,50,-0.02290446603364866,0.7869417536633632,-0.00365903105377148,0.7987723336703512,0.5667877215707483,0.04672268907563025,-0.009159204251722864,0.0068103130743616515,-0.015969517326084516,0.2,-0.19999999999999998,10,10
ridge,2024-12-31,50,True,50,0.002820323258163286,0.007977612237499373,-0.00365903105377148,0.07022742444492508,0.05404374887386829,0.02578631452581032,-0.001705310410057914,-0.01917952976878353,0.017474219358725618,0.4,0.39999999999999997,10,10
constant,2025-01-31,50,False,1,0.0026929743365452473,0.0,-0.0011799483841188519,0.08567199286631128,0.06829517990396564,,,,,,,0,10
elastic_net,2025-01-31,50,True,50,0.002700884106306857,0.000833516171238133,-0.0011799483841188519,0.08606390846826134,0.06855148590426209,-0.28172869147659063,-0.03287299985572174,0.03166885778812861,-0.06454185764385036,0.2,-0.8999999999999998,10,10
equal_weight_composite,2025-01-31,50,True,50,0.007058346935876869,0.300433277181951,-0.0011799483841188519,0.3369340695117449,0.2625898000985481,-0.18213685474189675,-0.047894103408795685,-0.0037290901296447077,-0.044165013279150976,0.1,-0.39999999999999997,10,10
momentum_3m,2025-01-31,50,True,50,-0.0022531346914334803,0.7855556137747038,-0.0011799483841188519,0.8285345685817695,0.632653437519097,-0.2731812725090036,-0.05834738956304053,0.043552669406374686,-0.10190005896941522,0.1,-0.7,10,10
ridge,2025-01-31,50,True,50,0.002818770812606092,0.008229043321066146,-0.0011799483841188519,0.08934304650493242,0.0702652893548497,-0.21815126050420167,-0.045547877610921085,0.02153893635577766,-0.06708681396669874,0.0,-0.7999999999999999,10,10
constant,2025-02-28,50,False,1,0.002644853083588303,4.336808689942018e-19,-0.0004210371702528115,0.061450904166820856,0.04959705099982072,,,,,,,0,10
elastic_net,2025-02-28,50,True,50,0.0026510490043767203,0.0006697709292554345,-0.0004210371702528115,0.06165607656990169,0.04978338797397677,-0.3086194477791116,-0.038449948024504375,0.00023139254899757767,-0.038681340573501956,0.1,-0.7,10,10
equal_weight_composite,2025-02-28,50,True,50,0.00819671406088297,0.3454047686930478,-0.0004210371702528115,0.36657403626646,0.2763856861404132,-0.25493397358943576,-0.020427480586867275,0.028950100499052035,-0.04937758108591931,0.1,-0.49999999999999994,10,10
momentum_3m,2025-02-28,50,True,50,0.008416777494399442,0.8812217438698879,-0.0004210371702528115,0.8899071157129006,0.7132513156519047,0.040384153661464584,-0.007698858604240489,-0.015324685967447137,0.007625827363206649,0.1,-0.09999999999999999,10,10
ridge,2025-02-28,50,True,50,0.0026901559944299772,0.007999750252388213,-0.0004210371702528115,0.06433796863928985,0.05181020090912802,-0.28672268907563025,-0.039322945174428914,0.00449763448261935,-0.04382057965704826,0.1,-0.6,10,10
constant,2025-03-31,50,False,1,0.0025934300110394353,0.0,0.005687282575061285,0.07877882881250231,0.05844407560500372,,,,,,,0,10
elastic_net,2025-03-31,50,True,50,0.0025937213362193273,5.372862662479691e-05,0.005687282575061285,0.07876352080147316,0.058430417706824576,0.1657142857142857,0.08707359098225127,0.008784250858221765,0.07828934012402951,0.5,0.09999999999999999,10,10
equal_weight_composite,2025-03-31,50,True,50,0.013091893125047337,0.34248506994813216,0.005687282575061285,0.3439183977729256,0.2707268732831577,0.010708283313325332,0.05306576116116304,0.002122061624006377,0.05094369953715666,0.4,0.3,10,10
momentum_3m,2025-03-31,50,True,50,0.012688341404608967,0.7547121900279078,0.005687282575061285,0.7657277323296283,0.6100262654453135,-0.03798319327731092,0.03337924121381658,0.019785148193675293,0.013594093020141286,0.3,0.09999999999999999,10,10
ridge,2025-03-31,50,True,50,0.0026898643303779816,0.006192459835173015,0.005687282575061285,0.07805684391595848,0.05798052102423158,0.01282112845138055,0.021615388525936308,0.01607417543996248,0.0055412130859738284,0.2,0.09999999999999999,10,10
constant,2025-04-30,50,False,1,0.0026163474374395973,0.0,0.000935997384050915,0.09872622013476579,0.07278514129866231,,,,,,,0,10
elastic_net,2025-04-30,50,True,50,0.0026176729818471987,0.0001931894533169396,0.000935997384050915,0.09869012720558347,0.07273141040766183,0.27942376950780307,0.015985981023282702,-0.017040895271366076,0.033026876294648774,0.4,0.7999999999999999,10,10
equal_weight_composite,2025-04-30,50,True,50,0.009568366954846731,0.29474469747133253,0.000935997384050915,0.30879570813146423,0.24193879267785795,0.10444177671068428,0.008097835965939614,-0.013818768588068141,0.021916604554007756,0.3,0.3,10,10
momentum_3m,2025-04-30,50,True,50,-0.00988223382959128,0.8829067307783915,0.000935997384050915,0.9009519676972617,0.7148998185917947,-0.20739495798319327,-0.05389303769205263,0.015413811321287474,-0.0693068490133401,0.0,-0.49999999999999994,10,10
ridge,2025-04-30,50,True,50,0.0026563208726334614,0.005265303606272653,0.000935997384050915,0.09819663693699399,0.07151303338048202,0.27558223289315725,0.05995909497116242,-0.013744039497870753,0.07370313446903318,0.5,0.8999999999999998,10,10
constant,2025-05-30,50,False,1,0.0026039919223411513,4.336808689942018e-19,0.0007000595351289407,0.07386531896083,0.05435281698046337,,,,,,,0,10
elastic_net,2025-05-30,50,True,50,0.0026065715153240714,0.0002979716780543918,0.0007000595351289407,0.07382441119331577,0.05428285409812192,0.4325090036014405,0.03173476242203992,-0.03561740595440756,0.06735216837644747,0.4,0.8999999999999998,10,10
equal_weight_composite,2025-05-30,50,True,50,0.006597675133716905,0.22673578049363308,0.0007000595351289407,0.21650240313138394,0.16457004684461032,0.39294117647058824,0.04473274386891809,-0.02945174189067251,0.07418448575959061,0.4,0.8999999999999998,10,10
momentum_3m,2025-05-30,50,True,50,-0.01451830251225246,0.8179941470511614,0.0007000595351289407,0.8449426411419911,0.6402927388936842,-0.3024729891956782,-0.022250984942643014,0.03093403701222396,-0.053185021954866976,0.1,-0.6,10,10
ridge,2025-05-30,50,True,50,0.0026044237413782433,0.006375080112953175,0.0007000595351289407,0.0739794033879128,0.05305856429031693,0.35971188475390153,0.012367039330159401,-0.03210681273811582,0.04447385206827522,0.3,0.7,10,10
constant,2025-06-30,50,False,1,0.0026039919223411513,4.336808689942018e-19,-0.0042180130134528435,0.06822720433362905,0.05158586400193523,,,,,,,0,10
elastic_net,2025-06-30,50,True,50,0.002606042757420187,0.00030040196543897394,-0.0042180130134528435,0.06825274756773683,0.05162606308124833,0.039615846338535404,0.00046621462464868646,-0.016526970138027973,0.01699318476267666,0.3,0.8999999999999998,10,10
equal_weight_composite,2025-06-30,50,True,50,0.009404281040719492,0.22834207180782248,-0.0042180130134528435,0.2469802786545685,0.19984280906457635,-0.13959183673469386,-0.01989934249269839,0.008279596902578911,-0.0281789393952773,0.2,-0.7,10,10
momentum_3m,2025-06-30,50,True,50,-0.013119147598162857,0.6804501733935986,-0.0042180130134528435,0.6660501019338818,0.5121450265711762,0.20662665066026412,0.01969882852517304,-0.024126043630985073,0.043824872156158115,0.4,0.8999999999999998,10,10
ridge,2025-06-30,50,True,50,0.002602260118265183,0.00667385926682483,-0.0042180130134528435,0.06883437644732737,0.05207776194307341,0.1280672268907563,0.0020287822632252483,0.0018102927718115613,0.00021848949141368697,0.4,0.3,10,10
constant,2025-07-31,50,False,1,0.002540760492464294,0.0,0.0038174785243784036,0.058171306894269505,0.04371474196182186,,,,,,,0,10
elastic_net,2025-07-31,50,True,50,0.002540298265452012,0.0002611399807628057,0.0038174785243784036,0.05813079473769763,0.04372283739806311,0.002064825930372149,0.013282005045365797,0.024479365925241848,-0.01119736087987605,0.2,0.0,10,10
equal_weight_composite,2025-07-31,50,True,50,0.007568080193155017,0.3851789516037827,0.0038174785243784036,0.37080788580549995,0.2853586207545561,0.22602641056422568,0.03499236682878274,-0.003389420965722867,0.03838178779450561,0.3,0.7,10,10
momentum_3m,2025-07-31,50,True,50,-0.005722060245801785,0.7853324892896949,0.0038174785243784036,0.8194135959928708,0.6301346414277481,-0.4493157262905162,-0.03983325492336413,0.03892633047319418,-0.07875958539655831,0.1,-0.9999999999999999,10,10
ridge,2025-07-31,50,True,50,0.002572298911102942,0.007391181292160994,0.0038174785243784036,0.058174898151366554,0.044761367605073606,-0.14967587034813923,-0.008955701468971266,0.01975904951793648,-0.028714750986907747,0.1,-0.49999999999999994,10,10
constant,2025-08-29,50,False,1,0.0025499455142766257,4.336808689942018e-19,0.015687848759026464,0.08126153270131312,0.057602378770807185,,,,,,,0,10
elastic_net,2025-08-29,50,True,50,0.00255077500834875,0.00029538717031783116,0.015687848759026464,0.08117017277388792,0.057584739994578305,-0.015894357743097238,0.045699572886534645,0.015394692837276236,0.03030488004925841,0.3,0.3,10,10
equal_weight_composite,2025-08-29,50,True,50,0.008781943016234025,0.3793256981425575,0.015687848759026464,0.3894566044943332,0.30421135883419054,-0.13747899159663865,0.0058256380359758666,0.04091905369139541,-0.03509341565541954,0.2,-0.39999999999999997,10,10
momentum_3m,2025-08-29,50,True,50,-0.0072273996892468296,0.8360639626559593,0.015687848759026464,0.827147810890994,0.6706770317467131,0.22208883553421366,0.054085636189434315,0.020983442234921455,0.03310219395451286,0.5,0.3,10,10
ridge,2025-08-29,50,True,50,0.0026340945697884634,0.007412186502892004,0.015687848759026464,0.0798147551677232,0.056662187314162796,0.06535414165666266,0.07031390670676582,0.02150709909317535,0.04880680761359047,0.5,0.09999999999999999,10,10
constant,2025-09-30,50,False,1,0.002643787680310554,4.336808689942018e-19,0.01237991648245402,0.07274389779223472,0.055409128004166794,,,,,,,0,10
elastic_net,2025-09-30,50,True,50,0.002646058901944198,0.00044948468491591136,0.01237991648245402,0.07267695132336213,0.0553550449352849,0.19980792316926768,0.05923889755907217,0.00605092619700146,0.05318797136207071,0.4,0.6,10,10
equal_weight_composite,2025-09-30,50,True,50,0.006751095780449451,0.2922069938791201,0.01237991648245402,0.29937852163433726,0.243557828606094,-0.0010084033613445378,0.01326956478344542,0.01235690079011068,0.0009126639933347402,0.3,-0.09999999999999999,10,10
momentum_3m,2025-09-30,50,True,50,0.0038500889874909295,0.928279932838429,0.01237991648245402,0.9027970905866661,0.6884300290657765,0.276734693877551,0.0726507437812122,-0.006583040786406602,0.0792337845676188,0.4,0.7,10,10
ridge,2025-09-30,50,True,50,0.0026875486261324103,0.005861005836673834,0.01237991648245402,0.07127301596386457,0.053830423531813706,0.3662424969987995,0.0744088911967308,-0.013699804637463531,0.08810869583419434,0.5,0.7,10,10
constant,2025-10-31,50,False,1,0.002712838239191003,4.336808689942018e-19,-0.002573600712474002,0.06985134585043008,0.04938392872623674,,,,,,,0,10
elastic_net,2025-10-31,50,True,50,0.002704664109609954,0.005073064606445712,-0.002573600712474002,0.07130826967013432,0.05075516368051141,-0.07063625450180072,-0.014673236718865567,0.00190658736370114,-0.016579824082566707,0.2,-0.3,10,10
equal_weight_composite,2025-10-31,50,True,50,0.006803762615804094,0.3751368520374042,-0.002573600712474002,0.3903071673566296,0.2757694231385237,0.031644657863145256,-0.022888103224152957,-0.002606373238835236,-0.02028172998531772,0.2,-0.09999999999999999,10,10
momentum_3m,2025-10-31,50,True,50,0.015652121373313947,0.9191945020653199,-0.002573600712474002,0.9200146587758852,0.6949745438172021,0.030396158463385354,0.002172559610906943,-0.00988041468278802,0.012052974293694962,0.2,0.09999999999999999,10,10
ridge,2025-10-31,50,True,50,0.002702289008135761,0.0069275610701288026,-0.002573600712474002,0.0717989670616756,0.05075681208465841,0.00744297719087635,-0.014673236718865567,-0.008335037548477354,-0.006338199170388213,0.2,0.0,10,10
constant,2025-11-28,50,False,1,0.002712838239191003,4.336808689942018e-19,-0.0007540134760678763,0.047080335247391435,0.03560504982995846,,,,,,,0,10
elastic_net,2025-11-28,50,True,50,0.0026590498825192744,0.004743530490526665,-0.0007540134760678763,0.0472905833528114,0.03529200873027471,0.08081632653061224,-0.01644886929047329,0.0021226346994344,-0.01857150398990769,0.2,-0.09999999999999999,10,10
equal_weight_composite,2025-11-28,50,True,50,0.0005316263008867161,0.3497070675027894,-0.0007540134760678763,0.34928012582949397,0.2442715192547853,0.20806722689075627,0.03383582323545444,-0.0024583707698684343,0.036294194005322876,0.4,0.09999999999999999,10,10
momentum_3m,2025-11-28,50,True,50,0.011352782988401002,0.8850138757033904,-0.0007540134760678763,0.8901387772022686,0.6422960721800192,0.019543817527010805,-0.010547775332053566,-0.006776024944806325,-0.003771750387247241,0.2,0.0,10,10
ridge,2025-11-28,50,True,50,0.0025965653327411934,0.006285812427799512,-0.0007540134760678763,0.04715777286629023,0.035265046639135225,0.10069627851140456,-0.002728610136853138,0.002136238690999004,-0.0048648488278521425,0.2,0.19999999999999998,10,10
constant,2025-12-31,50,False,1,0.0026516264163453825,4.336808689942018e-19,-0.011111126720320148,0.09460495891360979,0.07602342299528266,,,,,,,0,10
elastic_net,2025-12-31,50,True,50,0.0025895574257654304,0.004528100809340973,-0.011111126720320148,0.09543986960504909,0.07661756274177906,-0.12777911164465786,-0.058314369544424004,-0.02892589115747731,-0.029388478386946693,0.3,-0.09999999999999999,10,10
equal_weight_composite,2025-12-31,50,True,50,0.003172342175182419,0.3035136932893966,-0.011111126720320148,0.3267583705730477,0.24561494251409016,-0.0739015606242497,-0.055818269543029375,-0.007259203267369963,-0.04855906627565941,0.3,-0.09999999999999999,10,10
momentum_3m,2025-12-31,50,True,50,0.015731539561656002,0.893771090624132,-0.011111126720320148,0.8653954566928904,0.6720655985177422,0.27663865546218486,0.026956313172961533,-0.06494380239108158,0.09190011556404311,0.3,0.7,10,10
ridge,2025-12-31,50,True,50,0.0025594401581335077,0.005707083523972899,-0.011111126720320148,0.09589345026973926,0.07707824716013424,-0.12864345738295319,-0.03868173943669837,-0.007077582416226258,-0.03160415702047211,0.3,-0.49999999999999994,10,10
constant,2026-01-30,50,False,1,0.0026516264163453825,4.336808689942018e-19,0.004495576714456165,0.07658256997458074,0.06592458360763857,,,,,,,0,10
elastic_net,2026-01-30,50,True,50,0.002537237339141719,0.0045222048202611075,0.004495576714456165,0.07731464965997521,0.06738737467774139,-0.06074429771908763,-0.018470315151403405,-0.011251403352964772,-0.007218911798438633,0.2,0.0,10,10
equal_weight_composite,2026-01-30,50,True,50,-0.0008577570697667589,0.3240410481717259,0.004495576714456165,0.336672786528322,0.24613854272152902,-0.016758703481392558,-0.006580024187007027,0.0011000098408526005,-0.007680034027859628,0.2,0.09999999999999999,10,10
momentum_3m,2026-01-30,50,True,50,0.003961529043618974,0.8954412811396583,0.004495576714456165,0.903849607502178,0.6311349052815147,0.05594237695078031,-0.002542826800937725,-0.016791729031480185,0.01424890223054246,0.2,0.09999999999999999,10,10
ridge,2026-01-30,50,True,50,0.0025025417456671756,0.005262244791936443,0.004495576714456165,0.07706983286702003,0.06737950112251193,-0.008787515006002401,-0.00827105893078044,-0.0023660228355997905,-0.00590503609518065,0.2,-0.09999999999999999,10,10
constant,2026-02-27,50,False,1,0.002556051741785204,0.0,0.007453552907823393,0.07549318575189419,0.05005931518641938,,,,,,,0,10
elastic_net,2026-02-27,50,True,50,0.002455379011670151,0.004468800027316765,0.007453552907823393,0.07548112915773286,0.04984210130894295,0.057190876350540217,0.03050225339221302,0.012926231744228679,0.01757602164798434,0.2,0.6,10,10
equal_weight_composite,2026-02-27,50,True,50,-0.0017437611854091539,0.3565160653717036,0.007453552907823393,0.36696755528238845,0.27362118405332037,-0.039615846338535404,-0.02399190115701668,0.012420627535496099,-0.03641252869251278,0.0,-0.3,10,10
momentum_3m,2026-02-27,50,True,50,0.01038731279257899,0.6715119272648828,0.007453552907823393,0.6760081015107029,0.4795621965677438,0.06055222088835534,-0.009588232189881762,0.01731967768767868,-0.02690790987756044,0.2,0.0,10,10
ridge,2026-02-27,50,True,50,0.002445280273630046,0.005161356977890855,0.007453552907823393,0.07555029548392797,0.049981779415986874,0.015990396158463382,-0.002410475177785565,0.016914101943173908,-0.019324577120959474,0.1,0.09999999999999999,10,10
constant,2026-03-31,50,False,1,0.002602880687940746,4.336808689942018e-19,0.032616442464665926,0.13621733953057696,0.09352317133188294,,,,,,,0,10
elastic_net,2026-03-31,50,True,50,0.002519439864280031,0.004247658563172463,0.032616442464665926,0.13572385984897503,0.09326925575352746,0.14775510204081632,0.04366229662643636,0.01164394473534267,0.032018351891093685,0.2,0.19999999999999998,10,10
equal_weight_composite,2026-03-31,50,True,50,0.0024521663174284026,0.31947881435045355,0.032616442464665926,0.32572191129251316,0.26164804908683276,0.14871548619447778,0.07172774523546493,0.032850664163829,0.038877081071635934,0.2,0.49999999999999994,10,10
momentum_3m,2026-03-31,50,True,50,0.005247466190926508,0.5541735499920958,0.032616442464665926,0.572011503304177,0.44692852511852066,-0.11039615846338535,0.036161244981337506,0.06395935156538105,-0.02779810658404354,0.3,-0.09999999999999999,10,10
ridge,2026-03-31,50,True,50,0.002492525862282198,0.004579491815366507,0.032616442464665926,0.1357476294151847,0.09339030061302245,0.1345018007202881,0.028309649750263743,0.015270353344971621,0.013039296405292122,0.1,0.49999999999999994,10,10
constant,2026-04-30,50,False,1,0.002807054577578332,8.673617379884035e-19,0.03391865359739157,0.12358315789428465,0.07559435227172602,,,,,,,0,10
elastic_net,2026-04-30,50,True,50,0.0027114913341478647,0.00441015507088182,0.03391865359739157,0.12277417584212086,0.07527936969227148,0.07169267707082833,0.12846376174994883,0.06260779993214595,0.06585596181780289,0.4,0.09999999999999999,10,10
equal_weight_composite,2026-04-30,50,True,50,0.0018865778986500248,0.26865201688407064,0.03391865359739157,0.2749157970209339,0.20771499773427077,-0.015702280912364946,0.07622694368399688,0.04359674821139187,0.03263019547260501,0.3,0.39999999999999997,10,10
momentum_3m,2026-04-30,50,True,50,0.009135676151254267,0.8143790833849378,0.03391865359739157,0.8427053105540696,0.6449847763061639,-0.1371908763505402,0.03952428036733323,0.0849977578348502,-0.04547347746751697,0.2,-0.3,10,10
ridge,2026-04-30,50,True,50,0.002691854675278906,0.004639666958206415,0.03391865359739157,0.1229200077148902,0.07534711483786022,0.04979591836734694,0.09431930136898146,0.04097268429472724,0.05334661707425423,0.3,0.39999999999999997,10,10
constant,2026-05-29,50,False,1,0.002807054577578332,8.673617379884035e-19,-0.0076095106560575875,0.10529536616820312,0.08111119983082854,,,,,,,0,10
elastic_net,2026-05-29,50,True,50,0.002684680927951647,0.004667219549254984,-0.0076095106560575875,0.10672569256547888,0.0813086601560953,-0.11126050420168068,-0.061568955095923104,0.016686801555747033,-0.07825575665167014,0.1,-0.3,10,10
equal_weight_composite,2026-05-29,50,True,50,0.0009031173907384015,0.2607835186775584,-0.0076095106560575875,0.2898701086168816,0.2363742719774095,0.013493397358943579,-0.07036999192989493,-0.04777469336822972,-0.022595298561665214,0.0,-0.3,10,10
momentum_3m,2026-05-29,50,True,50,-0.002783390059709918,0.6412204196533596,-0.0076095106560575875,0.6594708682052264,0.4876147159163024,-0.020024009603841535,-0.04834658666773113,-0.03202300985133155,-0.01632357681639958,0.2,-0.3,10,10
ridge,2026-05-29,50,True,50,0.0026307052557525135,0.00518167558415703,-0.0076095106560575875,0.10694257698216195,0.0813631352987146,-0.1714765906362545,-0.053444341748472034,0.029453145540315518,-0.08289748728878756,0.1,-0.8999999999999998,10,10
